GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0100000US,,United States,310M300US32140,32140,"United States - Marshall, MN Micro Area","Marshall, MN Micro Area",25857,25857,25858,25815,25625,25675,25681,25671,25699
0100000US,,United States,310M300US32180,32180,"United States - Marshall, MO Micro Area","Marshall, MO Micro Area",23370,23370,23404,23327,23473,23227,23279,23109,22980
0100000US,,United States,310M300US32220,32220,"United States - Marshall, TX Micro Area","Marshall, TX Micro Area",65631,65629,65708,66364,66283,66218,66514,66606,66534
0100000US,,United States,310M300US32260,32260,"United States - Marshalltown, IA Micro Area","Marshalltown, IA Micro Area",40648,40648,40695,40990,41053,41004,40792,40512,40312
0100000US,,United States,310M300US32280,32280,"United States - Martin, TN Micro Area","Martin, TN Micro Area",35021,35015,35027,34907,34594,34186,34001,33831,33507
0100000US,,United States,310M300US32300,32300,"United States - Martinsville, VA Micro Area","Martinsville, VA Micro Area",67972,67996,67876,67082,66582,66247,65679,65398,64890
0100000US,,United States,310M300US32340,32340,"United States - Maryville, MO Micro Area","Maryville, MO Micro Area",23370,23370,23377,23430,23377,23225,23081,22776,22670
0100000US,,United States,310M300US32380,32380,"United States - Mason City, IA Micro Area","Mason City, IA Micro Area",51749,51749,51699,51561,51248,51047,50832,50550,50642
0100000US,,United States,310M300US32460,32460,"United States - Mayfield, KY Micro Area","Mayfield, KY Micro Area",37121,37121,37223,37542,37535,37352,37577,37251,37182
0100000US,,United States,310M300US32500,32500,"United States - Maysville, KY Micro Area","Maysville, KY Micro Area",17490,17490,17500,17536,17458,17298,17122,17077,17190
0100000US,,United States,310M300US32540,32540,"United States - McAlester, OK Micro Area","McAlester, OK Micro Area",45837,45837,45763,45650,45111,44828,44576,44528,44173
0100000US,,United States,310M300US32620,32620,"United States - McComb, MS Micro Area","McComb, MS Micro Area",53535,53535,53553,53583,53063,52852,52591,52525,52125
0100000US,,United States,310M300US32660,32660,"United States - McMinnville, TN Micro Area","McMinnville, TN Micro Area",39839,39824,39851,39869,39745,39893,40003,40338,40516
0100000US,,United States,310M300US32700,32700,"United States - McPherson, KS Micro Area","McPherson, KS Micro Area",29180,29180,29142,29213,29341,29596,29134,28944,28804
0100000US,,United States,310M300US32740,32740,"United States - Meadville, PA Micro Area","Meadville, PA Micro Area",88765,88761,88686,88104,87675,87435,87128,86638,86257
0100000US,,United States,310M300US32860,32860,"United States - Menomonie, WI Micro Area","Menomonie, WI Micro Area",43857,43857,43883,43882,43939,44221,44325,44552,44704
0100000US,,United States,310M300US32940,32940,"United States - Meridian, MS Micro Area","Meridian, MS Micro Area",107449,107454,107578,107538,107117,106911,105801,104451,103539
0100000US,,United States,310M300US32980,32980,"United States - Merrill, WI Micro Area","Merrill, WI Micro Area",28743,28743,28763,28456,28481,28353,28152,27966,27902
0100000US,,United States,310M300US33020,33020,"United States - Mexico, MO Micro Area","Mexico, MO Micro Area",25529,25529,25462,25601,25627,25658,25952,26082,26021
0100000US,,United States,310M300US33060,33060,"United States - Miami, OK Micro Area","Miami, OK Micro Area",31848,31848,31840,31904,32225,32230,32037,31928,31691
0100000US,,United States,310M300US33180,33180,"United States - Middlesborough, KY Micro Area","Middlesborough, KY Micro Area",28691,28691,28710,28635,28247,27971,27750,27294,27117
0100000US,,United States,310M300US33300,33300,"United States - Milledgeville, GA Micro Area","Milledgeville, GA Micro Area",55149,55237,55113,54501,55534,55069,54381,54009,53784
0100000US,,United States,310M300US33420,33420,"United States - Mineral Wells, TX Micro Area","Mineral Wells, TX Micro Area",28111,28122,28071,28108,27846,27852,27978,27882,28053
0100000US,,United States,310M300US33500,33500,"United States - Minot, ND Micro Area","Minot, ND Micro Area",69540,69540,69986,72340,73891,76540,78131,79911,78723
0100000US,,United States,310M300US33580,33580,"United States - Mitchell, SD Micro Area","Mitchell, SD Micro Area",22835,22835,22840,22983,23170,23198,23245,23179,23277
0100000US,,United States,310M300US33620,33620,"United States - Moberly, MO Micro Area","Moberly, MO Micro Area",25414,25414,25440,25258,25313,24941,25071,25090,24989
0100000US,,United States,310M300US33940,33940,"United States - Montrose, CO Micro Area","Montrose, CO Micro Area",41276,41278,41194,40897,40678,40634,40747,40800,41471
0100000US,,United States,310M300US33980,33980,"United States - Morehead City, NC Micro Area","Morehead City, NC Micro Area",66469,66468,66696,67358,67738,68441,68751,68863,68890
0100000US,,United States,310M300US34020,34020,"United States - Morgan City, LA Micro Area","Morgan City, LA Micro Area",54650,54650,54542,54149,53554,53531,53234,52854,52093
0100000US,,United States,310M300US34140,34140,"United States - Moscow, ID Micro Area","Moscow, ID Micro Area",37244,37242,37276,37884,38187,38274,38583,38723,39196
0100000US,,United States,310M300US34180,34180,"United States - Moses Lake, WA Micro Area","Moses Lake, WA Micro Area",89120,89120,89628,90702,91486,91772,92723,93124,93546
0100000US,,United States,310M300US34220,34220,"United States - Moultrie, GA Micro Area","Moultrie, GA Micro Area",45498,45497,45641,45840,46163,46300,46085,45755,45708
0100000US,,United States,310M300US34260,34260,"United States - Mountain Home, AR Micro Area","Mountain Home, AR Micro Area",41513,41513,41539,41280,41068,40962,40797,41070,41062
0100000US,,United States,310M300US34300,34300,"United States - Mountain Home, ID Micro Area","Mountain Home, ID Micro Area",27038,27038,27117,26215,26265,26236,26208,25790,26018
0100000US,,United States,310M300US34340,34340,"United States - Mount Airy, NC Micro Area","Mount Airy, NC Micro Area",73673,73748,73770,73632,73485,72890,72798,72548,72113
0100000US,,United States,310M300US34380,34380,"United States - Mount Pleasant, MI Micro Area","Mount Pleasant, MI Micro Area",70311,70311,70312,70661,70660,70177,70059,70690,71282
0100000US,,United States,310M300US34420,34420,"United States - Mount Pleasant, TX Micro Area","Mount Pleasant, TX Micro Area",32334,32334,32400,32420,32654,32602,32421,32689,32592
0100000US,,United States,310M300US34460,34460,"United States - Mount Sterling, KY Micro Area","Mount Sterling, KY Micro Area",44396,44398,44524,44878,45019,45605,45859,46255,46506
0100000US,,United States,310M300US34500,34500,"United States - Mount Vernon, IL Micro Area","Mount Vernon, IL Micro Area",38827,38825,38762,38759,38666,38657,38442,38390,38460
0100000US,,United States,310M300US34540,34540,"United States - Mount Vernon, OH Micro Area","Mount Vernon, OH Micro Area",60921,60930,61087,61285,60790,60843,60970,60973,60814
0100000US,,United States,310M300US34660,34660,"United States - Murray, KY Micro Area","Murray, KY Micro Area",37191,37191,37363,37675,38057,38293,38282,38441,38437
0100000US,,United States,310M300US34700,34700,"United States - Muscatine, IA Micro Area","Muscatine, IA Micro Area",42745,42749,42735,42767,42884,42941,42961,43017,42940
0100000US,,United States,310M300US34780,34780,"United States - Muskogee, OK Micro Area","Muskogee, OK Micro Area",70990,70988,71102,70744,70531,70219,69879,69591,69477
0100000US,,United States,310M300US34860,34860,"United States - Nacogdoches, TX Micro Area","Nacogdoches, TX Micro Area",64524,64524,64667,65647,65854,65199,65278,65641,65806
0100000US,,United States,310M300US35020,35020,"United States - Natchez, MS-LA Micro Area","Natchez, MS-LA Micro Area",53119,53119,53389,53233,52638,52554,52326,51489,51168
0100000US,,United States,310M300US35060,35060,"United States - Natchitoches, LA Micro Area","Natchitoches, LA Micro Area",39566,39566,39525,39538,39491,39225,39275,39137,39162
0100000US,,United States,310M300US35140,35140,"United States - Newberry, SC Micro Area","Newberry, SC Micro Area",37508,37508,37581,37516,37561,37487,37725,37896,38079
0100000US,,United States,310M300US35220,35220,"United States - New Castle, IN Micro Area","New Castle, IN Micro Area",49462,49462,49487,49354,49256,49035,49057,48894,48521
0100000US,,United States,310M300US35260,35260,"United States - New Castle, PA Micro Area","New Castle, PA Micro Area",91108,91140,90971,90322,89713,89120,88476,88036,87294
0100000US,,United States,310M300US35420,35420,"United States - New Philadelphia-Dover, OH Micro Area","New Philadelphia-Dover, OH Micro Area",92582,92582,92560,92514,92452,92683,92637,92702,92420
0100000US,,United States,310M300US35440,35440,"United States - Newport, OR Micro Area","Newport, OR Micro Area",46034,46032,45990,45861,46158,46257,46269,46936,47806
0100000US,,United States,310M300US35460,35460,"United States - Newport, TN Micro Area","Newport, TN Micro Area",35662,35642,35644,35372,35450,35287,35230,35096,35219
0100000US,,United States,310M300US35500,35500,"United States - Newton, IA Micro Area","Newton, IA Micro Area",36842,36842,36819,36631,36566,36743,36830,36729,36708
0100000US,,United States,310M300US35580,35580,"United States - New Ulm, MN Micro Area","New Ulm, MN Micro Area",25893,25893,25856,25665,25412,25279,25295,25317,25331
0100000US,,United States,310M300US35700,35700,"United States - Nogales, AZ Micro Area","Nogales, AZ Micro Area",47420,47420,47409,47600,47321,46903,46387,46137,45985
0100000US,,United States,310M300US35740,35740,"United States - Norfolk, NE Micro Area","Norfolk, NE Micro Area",48271,48271,48322,48390,48405,48482,48441,48185,48118
0100000US,,United States,310M300US35820,35820,"United States - North Platte, NE Micro Area","North Platte, NE Micro Area",37590,37590,37568,37360,37277,37309,36945,36871,36815
0100000US,,United States,310M300US35860,35860,"United States - North Vernon, IN Micro Area","North Vernon, IN Micro Area",28525,28525,28474,28195,28182,28279,27985,27913,27758
0100000US,,United States,310M300US35900,35900,"United States - North Wilkesboro, NC Micro Area","North Wilkesboro, NC Micro Area",69340,69305,69195,69189,69279,69073,68827,68519,68740
0100000US,,United States,310M300US35940,35940,"United States - Norwalk, OH Micro Area","Norwalk, OH Micro Area",59626,59626,59578,59395,59243,58832,58639,58366,58439
0100000US,,United States,310M300US36020,36020,"United States - Oak Harbor, WA Micro Area","Oak Harbor, WA Micro Area",78506,78506,78708,79005,79274,78593,79266,80796,82636
0100000US,,United States,310M300US36300,36300,"United States - Ogdensburg-Massena, NY Micro Area","Ogdensburg-Massena, NY Micro Area",111944,111941,111821,112468,112621,112253,111800,110935,110038
0100000US,,United States,310M300US36340,36340,"United States - Oil City, PA Micro Area","Oil City, PA Micro Area",54984,54983,54963,54713,54232,53905,53479,53101,52582
0100000US,,United States,310M300US36380,36380,"United States - Okeechobee, FL Micro Area","Okeechobee, FL Micro Area",39996,39996,40028,39449,39287,38989,39101,39409,40314
0100000US,,United States,310M300US36460,36460,"United States - Olean, NY Micro Area","Olean, NY Micro Area",80317,80343,80249,79839,79365,78958,78621,77909,77677
0100000US,,United States,310M300US36580,36580,"United States - Oneonta, NY Micro Area","Oneonta, NY Micro Area",62259,62239,62192,61982,61805,61558,60907,60530,60097
0100000US,,United States,310M300US36620,36620,"United States - Ontario, OR-ID Micro Area","Ontario, OR-ID Micro Area",53936,53935,53985,53351,53291,53186,53131,53160,53465
0100000US,,United States,310M300US36660,36660,"United States - Opelousas, LA Micro Area","Opelousas, LA Micro Area",83384,83387,83495,83422,83490,83510,83823,83790,83883
0100000US,,United States,310M300US36700,36700,"United States - Orangeburg, SC Micro Area","Orangeburg, SC Micro Area",92501,92495,92292,91713,91397,90598,89886,88869,87903
0100000US,,United States,310M300US36820,36820,"United States - Oskaloosa, IA Micro Area","Oskaloosa, IA Micro Area",22381,22381,22401,22510,22419,22403,22326,22291,22181
0100000US,,United States,310M300US36830,36830,"United States - Othello, WA Micro Area","Othello, WA Micro Area",18728,18728,18809,18875,18925,19061,19127,19150,19238
0100000US,,United States,310M300US36840,36840,"United States - Ottawa, KS Micro Area","Ottawa, KS Micro Area",25992,25996,26009,25879,25859,25770,25567,25559,25560
0100000US,,United States,310M300US36860,36860,"United States - Ottawa-Peru, IL Micro Area","Ottawa-Peru, IL Micro Area",154908,154899,154749,154302,153339,152598,151557,150411,149612
0100000US,,United States,310M300US36900,36900,"United States - Ottumwa, IA Micro Area","Ottumwa, IA Micro Area",44378,44378,44418,44194,44054,44141,43989,44025,43842
0100000US,,United States,310M300US36940,36940,"United States - Owatonna, MN Micro Area","Owatonna, MN Micro Area",36576,36576,36504,36562,36295,36375,36547,36683,36805
0100000US,,United States,310M300US37020,37020,"United States - Owosso, MI Micro Area","Owosso, MI Micro Area",70648,70648,70602,69952,69263,68825,68839,68517,68554
0100000US,,United States,310M300US37060,37060,"United States - Oxford, MS Micro Area","Oxford, MS Micro Area",47351,47359,47563,48416,50367,51633,52154,53014,53796
0100000US,,United States,310M300US37080,37080,"United States - Oxford, NC Micro Area","Oxford, NC Micro Area",59916,57527,57649,57657,57764,58034,58329,58549,59031
0100000US,,United States,310M300US37120,37120,"United States - Ozark, AL Micro Area","Ozark, AL Micro Area",50251,50247,50360,50119,50296,49753,49389,49370,49226
0100000US,,United States,310M300US37140,37140,"United States - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",98762,98760,98734,98894,98543,97981,97783,97268,97143
0100000US,,United States,310M300US37220,37220,"United States - Pahrump, NV Micro Area","Pahrump, NV Micro Area",43946,43945,43858,44043,43658,42922,42903,43086,43423
0100000US,,United States,310M300US37260,37260,"United States - Palatka, FL Micro Area","Palatka, FL Micro Area",74364,74364,74245,73688,73021,72377,71936,71910,72277
0100000US,,United States,310M300US37300,37300,"United States - Palestine, TX Micro Area","Palestine, TX Micro Area",58458,58458,58482,58350,58019,57894,57725,57487,57734
0100000US,,United States,310M300US37420,37420,"United States - Pampa, TX Micro Area","Pampa, TX Micro Area",22535,22535,22458,22581,22834,22926,23420,23236,22725
0100000US,,United States,310M300US37500,37500,"United States - Paragould, AR Micro Area","Paragould, AR Micro Area",42090,42090,42187,42732,43166,43078,43717,44167,44598
0100000US,,United States,310M300US37540,37540,"United States - Paris, TN Micro Area","Paris, TN Micro Area",32330,32354,32404,32379,32373,32253,32315,32205,32310
0100000US,,United States,310M300US37580,37580,"United States - Paris, TX Micro Area","Paris, TX Micro Area",49793,49789,49818,49945,49837,49278,49586,49636,49791
0100000US,,United States,310M300US37660,37660,"United States - Parsons, KS Micro Area","Parsons, KS Micro Area",21607,21607,21544,21424,21206,20913,20852,20749,20444
0100000US,,United States,310M300US37740,37740,"United States - Payson, AZ Micro Area","Payson, AZ Micro Area",53597,53597,53539,53486,53036,53039,53124,53138,53556
0100000US,,United States,310M300US37780,37780,"United States - Pecos, TX Micro Area","Pecos, TX Micro Area",13783,13783,13815,13777,13925,14126,14429,14789,14921
0100000US,,United States,310M300US37800,37800,"United States - Pella, IA Micro Area","Pella, IA Micro Area",33309,33309,33232,33319,33315,33077,33261,33141,33189
0100000US,,United States,310M300US37940,37940,"United States - Peru, IN Micro Area","Peru, IN Micro Area",36903,36903,36799,36590,36504,36145,36031,35902,35883
0100000US,,United States,310M300US38100,38100,"United States - Picayune, MS Micro Area","Picayune, MS Micro Area",55834,55747,55723,55463,55092,54943,55325,55163,55310
0100000US,,United States,310M300US38180,38180,"United States - Pierre, SD Micro Area","Pierre, SD Micro Area",21361,21361,21414,21642,21837,21831,21990,21889,22014
0100000US,,United States,310M300US38240,38240,"United States - Pinehurst-Southern Pines, NC Micro Area","Pinehurst-Southern Pines, NC Micro Area",88247,88250,88607,89389,90376,91638,93126,94436,95776
0100000US,,United States,310M300US38260,38260,"United States - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",39134,39134,39177,39198,39369,39312,39327,39231,39164
0100000US,,United States,310M300US38380,38380,"United States - Plainview, TX Micro Area","Plainview, TX Micro Area",36273,36229,36300,36387,36284,35751,34537,34201,34263
0100000US,,United States,310M300US38420,38420,"United States - Platteville, WI Micro Area","Platteville, WI Micro Area",51208,51208,51204,51244,51018,51219,51861,52303,52214
0100000US,,United States,310M300US38460,38460,"United States - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",82128,82131,82068,81852,81869,81749,81682,81154,81073
0100000US,,United States,310M300US38500,38500,"United States - Plymouth, IN Micro Area","Plymouth, IN Micro Area",47051,47047,47007,46951,46972,46945,46938,46756,46556
0100000US,,United States,310M300US38580,38580,"United States - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",58258,58272,58444,58325,58076,57728,57421,57115,56840
0100000US,,United States,310M300US38620,38620,"United States - Ponca City, OK Micro Area","Ponca City, OK Micro Area",46562,46562,46429,45815,45681,45550,45508,45309,44943
0100000US,,United States,310M300US38700,38700,"United States - Pontiac, IL Micro Area","Pontiac, IL Micro Area",38950,38950,38872,38840,38553,37444,37116,36749,36526
0100000US,,United States,310M300US38740,38740,"United States - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",42794,42794,42797,42989,43004,42970,42865,42859,42739
0100000US,,United States,310M300US38780,38780,"United States - Portales, NM Micro Area","Portales, NM Micro Area",19846,19840,20007,20461,20341,19996,19599,19074,19082
0100000US,,United States,310M300US38820,38820,"United States - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",71404,71404,71529,71775,71824,72206,72722,73522,74570
0100000US,,United States,310M300US38840,38840,"United States - Port Clinton, OH Micro Area","Port Clinton, OH Micro Area",41428,41434,41394,41391,41307,41086,41019,40859,40636
0100000US,,United States,310M300US38920,38920,"United States - Port Lavaca, TX Micro Area","Port Lavaca, TX Micro Area",21381,21381,21327,21353,21573,21759,21805,21922,21965
0100000US,,United States,310M300US39020,39020,"United States - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",79499,79499,79529,79226,78586,78068,77338,76752,76088
0100000US,,United States,310M300US39060,39060,"United States - Pottsville, PA Micro Area","Pottsville, PA Micro Area",148289,148289,148213,147621,147302,146758,145559,144321,143573
0100000US,,United States,310M300US39220,39220,"United States - Price, UT Micro Area","Price, UT Micro Area",21403,21403,21421,21329,21242,20935,20659,20430,20399
0100000US,,United States,310M300US39260,39260,"United States - Prineville, OR Micro Area","Prineville, OR Micro Area",20978,20978,20899,20675,20642,20776,21036,21647,22570
0100000US,,United States,310M300US39420,39420,"United States - Pullman, WA Micro Area","Pullman, WA Micro Area",44776,44778,44799,45088,46662,46870,46936,48150,48851
0100000US,,United States,310M300US39500,39500,"United States - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",77314,77312,77351,77445,77323,77133,77147,77160,76712
0100000US,,United States,310M300US39700,39700,"United States - Raymondville, TX Micro Area","Raymondville, TX Micro Area",22134,22137,22204,22129,22139,21977,21909,21883,21810
0100000US,,United States,310M300US39780,39780,"United States - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",63463,63440,63571,63254,63133,62835,62756,63073,63276
0100000US,,United States,310M300US39860,39860,"United States - Red Wing, MN Micro Area","Red Wing, MN Micro Area",46183,46182,46201,46282,46399,46390,46349,46438,46676
0100000US,,United States,310M300US39940,39940,"United States - Rexburg, ID Micro Area","Rexburg, ID Micro Area",50778,50787,50842,51047,50714,50545,50896,50905,51991
0100000US,,United States,310M300US39980,39980,"United States - Richmond, IN Micro Area","Richmond, IN Micro Area",68917,69003,68902,68663,68304,67854,67406,66984,66568
0100000US,,United States,310M300US40080,40080,"United States - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",99972,99972,100553,101958,102601,102813,104050,105226,106397
0100000US,,United States,310M300US40100,40100,"United States - Rio Grande City, TX Micro Area","Rio Grande City, TX Micro Area",60968,60968,61170,61680,61883,62375,63036,63625,64122
0100000US,,United States,310M300US40180,40180,"United States - Riverton, WY Micro Area","Riverton, WY Micro Area",40123,40123,40222,40595,41130,41010,40680,40355,40242
0100000US,,United States,310M300US40260,40260,"United States - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",76790,76718,76456,76145,75178,74129,73555,72756,71766
0100000US,,United States,310M300US40300,40300,"United States - Rochelle, IL Micro Area","Rochelle, IL Micro Area",53497,53497,53443,53150,52834,52341,52067,51657,51273
0100000US,,United States,310M300US40460,40460,"United States - Rockingham, NC Micro Area","Rockingham, NC Micro Area",46639,46641,46629,46636,46357,46132,45687,45436,44939
0100000US,,United States,310M300US40540,40540,"United States - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",43806,43806,43589,44028,45086,45144,44970,44693,44165
0100000US,,United States,310M300US40620,40620,"United States - Rolla, MO Micro Area","Rolla, MO Micro Area",45156,45154,45313,45185,45201,44915,44833,44610,44608
0100000US,,United States,310M300US40700,40700,"United States - Roseburg, OR Micro Area","Roseburg, OR Micro Area",107667,107667,107657,107279,107111,106803,106978,107525,108457
0100000US,,United States,310M300US40740,40740,"United States - Roswell, NM Micro Area","Roswell, NM Micro Area",65645,65651,65753,65646,65705,65861,65672,65529,65282
0100000US,,United States,310M300US40760,40760,"United States - Ruidoso, NM Micro Area","Ruidoso, NM Micro Area",20497,20497,20463,20394,20198,19979,19635,19391,19429
0100000US,,United States,310M300US40780,40780,"United States - Russellville, AR Micro Area","Russellville, AR Micro Area",83939,83939,84265,84581,84435,84306,84944,85099,85331
0100000US,,United States,310M300US40820,40820,"United States - Ruston, LA Micro Area","Ruston, LA Micro Area",46735,46735,46864,47062,47123,47404,47409,47719,47745
0100000US,,United States,310M300US40860,40860,"United States - Rutland, VT Micro Area","Rutland, VT Micro Area",61642,61646,61585,61255,60895,60574,60179,59706,59310
0100000US,,United States,310M300US40940,40940,"United States - Safford, AZ Micro Area","Safford, AZ Micro Area",37220,37220,37140,37083,36958,37401,38013,37673,37599
0100000US,,United States,310M300US41220,41220,"United States - St. Marys, GA Micro Area","St. Marys, GA Micro Area",50513,50513,50666,50323,51407,51490,52012,52543,53008
0100000US,,United States,310M300US41260,41260,"United States - St. Marys, PA Micro Area","St. Marys, PA Micro Area",31946,31946,31859,31796,31627,31431,31139,30879,30480
0100000US,,United States,310M300US41400,41400,"United States - Salem, OH Micro Area","Salem, OH Micro Area",107841,107841,107858,107238,106417,105801,105563,104683,103685
0100000US,,United States,310M300US41460,41460,"United States - Salina, KS Micro Area","Salina, KS Micro Area",61697,61697,61867,61812,61900,61786,61546,61462,61062
0100000US,,United States,310M300US41760,41760,"United States - Sandpoint, ID Micro Area","Sandpoint, ID Micro Area",40877,40877,40918,40824,40436,40668,41511,41796,42536
0100000US,,United States,310M300US41780,41780,"United States - Sandusky, OH Micro Area","Sandusky, OH Micro Area",77079,77079,77036,76664,76455,76132,75876,75471,75107
0100000US,,United States,310M300US41820,41820,"United States - Sanford, NC Micro Area","Sanford, NC Micro Area",57866,57853,57874,58549,59341,59857,59449,59438,59616
0100000US,,United States,310M300US42300,42300,"United States - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",38520,38673,38599,38898,39035,38630,38256,38003,37724
0100000US,,United States,310M300US42380,42380,"United States - Sayre, PA Micro Area","Sayre, PA Micro Area",62622,62622,62615,63044,62847,62350,61744,61329,60770
0100000US,,United States,310M300US42420,42420,"United States - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",38971,38971,39082,38995,39007,38961,38541,38360,38462
0100000US,,United States,310M300US42460,42460,"United States - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",53227,53226,53181,53275,53087,52939,52580,52298,52138
0100000US,,United States,310M300US42620,42620,"United States - Searcy, AR Micro Area","Searcy, AR Micro Area",77076,77076,77333,78116,78670,78635,78532,79013,79263
0100000US,,United States,310M300US42740,42740,"United States - Sedalia, MO Micro Area","Sedalia, MO Micro Area",42201,42201,42266,42133,42280,42163,42129,42182,42213
0100000US,,United States,310M300US42780,42780,"United States - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",39702,39709,39745,39664,39803,40091,40271,40599,40468
0100000US,,United States,310M300US42820,42820,"United States - Selma, AL Micro Area","Selma, AL Micro Area",43820,43820,43820,43207,42748,41950,41532,40893,40008
0100000US,,United States,310M300US42860,42860,"United States - Seneca, SC Micro Area","Seneca, SC Micro Area",74273,74275,74355,74233,74603,74954,75221,75744,76355
0100000US,,United States,310M300US42900,42900,"United States - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",35251,35244,35246,35353,35380,35272,34904,34848,34777
0100000US,,United States,310M300US42940,42940,"United States - Sevierville, TN Micro Area","Sevierville, TN Micro Area",89889,89725,89977,91123,92299,93356,94696,95661,96673
0100000US,,United States,310M300US42980,42980,"United States - Seymour, IN Micro Area","Seymour, IN Micro Area",42376,42380,42577,42940,43028,43484,43717,43941,44013
0100000US,,United States,310M300US43020,43020,"United States - Shawano, WI Micro Area","Shawano, WI Micro Area",46181,46187,46200,46179,45979,45904,45996,45720,45595
0100000US,,United States,310M300US43060,43060,"United States - Shawnee, OK Micro Area","Shawnee, OK Micro Area",69442,69442,69650,70138,70679,71149,71807,71832,72290
0100000US,,United States,310M300US43140,43140,"United States - Shelby, NC Micro Area","Shelby, NC Micro Area",98078,98065,97973,97534,97425,97000,97071,96924,97144
0100000US,,United States,310M300US43180,43180,"United States - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",45058,45056,45100,45271,45307,45638,46284,46940,47484
0100000US,,United States,310M300US43220,43220,"United States - Shelton, WA Micro Area","Shelton, WA Micro Area",60699,60696,60747,60920,60795,60563,60706,61036,62198
0100000US,,United States,310M300US43260,43260,"United States - Sheridan, WY Micro Area","Sheridan, WY Micro Area",29116,29116,29146,29285,29580,29777,29994,30069,30200
0100000US,,United States,310M300US43320,43320,"United States - Show Low, AZ Micro Area","Show Low, AZ Micro Area",107449,107489,107714,107435,107037,107443,108178,108363,110026
0100000US,,United States,310M300US43380,43380,"United States - Sidney, OH Micro Area","Sidney, OH Micro Area",49423,49420,49311,49243,49133,49134,48939,48917,48623
0100000US,,United States,310M300US43460,43460,"United States - Sikeston, MO Micro Area","Sikeston, MO Micro Area",39191,39187,39246,39127,39138,39205,38878,39004,38745
0100000US,,United States,310M300US43500,43500,"United States - Silver City, NM Micro Area","Silver City, NM Micro Area",29514,29514,29399,29393,29320,29241,28988,28564,28280
0100000US,,United States,310M300US43660,43660,"United States - Snyder, TX Micro Area","Snyder, TX Micro Area",16921,16921,16940,16862,17083,17230,17357,17566,17333
0100000US,,United States,310M300US43700,43700,"United States - Somerset, KY Micro Area","Somerset, KY Micro Area",63063,63063,63202,63435,63508,63734,63837,63827,63956
0100000US,,United States,310M300US43740,43740,"United States - Somerset, PA Micro Area","Somerset, PA Micro Area",77742,77746,77759,77377,77191,76769,76334,75649,75061
0100000US,,United States,310M300US43760,43760,"United States - Sonora, CA Micro Area","Sonora, CA Micro Area",55365,55365,55182,54749,54134,53940,53827,53615,53804
0100000US,,United States,310M300US43940,43940,"United States - Spearfish, SD Micro Area","Spearfish, SD Micro Area",24097,24094,24196,24338,24385,24967,24777,24886,25281
0100000US,,United States,310M300US43980,43980,"United States - Spencer, IA Micro Area","Spencer, IA Micro Area",16667,16667,16634,16610,16576,16480,16509,16491,16333
0100000US,,United States,310M300US44020,44020,"United States - Spirit Lake, IA Micro Area","Spirit Lake, IA Micro Area",16667,16667,16669,16889,16986,16944,16937,17122,17243
0100000US,,United States,310M300US44260,44260,"United States - Starkville, MS Micro Area","Starkville, MS Micro Area",47671,47671,47712,47868,48978,49277,49303,49729,49833
0100000US,,United States,310M300US44340,44340,"United States - Statesboro, GA Micro Area","Statesboro, GA Micro Area",70217,70251,70580,72653,73162,71873,72735,73213,74722
0100000US,,United States,310M300US44460,44460,"United States - Steamboat Springs, CO Micro Area","Steamboat Springs, CO Micro Area",23509,23506,23447,23257,23285,23587,24054,24325,24648
0100000US,,United States,310M300US44500,44500,"United States - Stephenville, TX Micro Area","Stephenville, TX Micro Area",37890,37900,37896,39003,39488,40012,40668,41379,41659
0100000US,,United States,310M300US44540,44540,"United States - Sterling, CO Micro Area","Sterling, CO Micro Area",22709,22709,22127,22096,21846,21660,21940,21946,21919
